Az_1;Az_2
0,70360344;1,298001365
0,704384733;1,296168769
0,705166049;1,294336173
0,705947387;1,292503578
0,706728749;1,290670982
0,707510132;1,288838386
0,708291538;1,28700579
0,709072966;1,285173195
0,709854415;1,283340599
0,710635886;1,281508003
0,711417378;1,279675408
0,712198891;1,277842812
0,712980425;1,276010216
0,713761979;1,27417762
0,714543554;1,272345025
0,715325149;1,270512429
0,716106763;1,268679833
0,716888398;1,266847238
0,717670051;1,265014642
0,718451724;1,263182046
0,719233416;1,26134945
0,720014648;1,259516855
0,720796856;1,257684259
0,721578603;1,255851663
0,722360369;1,254019068
0,723142152;1,252186472
0,723923953;1,250353876
0,724705772;1,24852128
0,725487607;1,246688685
0,72626946;1,244856089
0,727051329;1,243023493
0,727833215;1,241190898
0,728615117;1,239358302
0,729397035;1,237525706
0,730178969;1,23569311
0,730960918;1,233860515
0,731742883;1,232027919
0,732524863;1,230195323
0,733306858;1,228362728
0,734088868;1,226530132
0,734870892;1,224697536
0,73565293;1,22286494
0,736434983;1,221032345
0,737217049;1,219199749
0,737999129;1,217367153
0,738781222;1,215534558
0,739563329;1,213701962
0,740345448;1,211869366
0,74112758;1,210036621
0,741909725;1,208204175
0,742691881;1,206371579
0,74347405;1,204538983
0,744256231;1,202706388
0,745038423;1,200873792
0,745820627;1,199041196
0,746602842;1,1972086
0,747385067;1,195376005
0,748167304;1,193543409
0,748949551;1,191710813
0,749731808;1,189878218
0,750514075;1,188045622
0,751296352;1,186213026
0,752078639;1,18438043
0,752860935;1,182547835
0,75364324;1,180715239
0,754425555;1,178882643
0,755207878;1,177050048
0,755990209;1,175217452
0,756772549;1,173384856
0,757554896;1,17155226
0,758337252;1,169719665
0,759119615;1,167887069
0,759901986;1,166054473
0,760684363;1,164221878
0,761466748;1,162389282
0,762249139;1,160556686
0,763031537;1,15872409
0,763813942;1,156891495
0,764596352;1,155058899
0,765378768;1,153226303
0,76616119;1,151393708
0,766943617;1,149561112
0,767726049;1,147728516
0,768508487;1,14589592
0,769290929;1,144063325
0,770073242;1,142230729
0,770855826;1,140398133
0,771638281;1,138565538
0,77242074;1,136732942
0,773203203;1,134900346
0,773985669;1,13306775
0,774768138;1,131235155
0,77555061;1,129402559
0,776333085;1,127569963
0,777115563;1,125737368
0,777898042;1,123904772
0,778680524;1,122072176
0,779463008;1,12023958
0,780245494;1,118406985
0,781027981;1,116574389
0,781810469;1,114741793
0,782592958;1,112909198
0,783375448;1,111076602
0,784157938;1,109244006
0,784940429;1,10741141
0,78572292;1,105578815
0,786505411;1,103746219
0,787287902;1,101913623
0,788070392;1,100080566
0,788852881;1,098248432
0,789635369;1,096415836
0,790417857;1,09458324
0,791200342;1,092750645
0,791982826;1,090918049
0,792765309;1,089085453
0,793547789;1,087252858
0,794330267;1,085420262
0,795112742;1,083587666
0,795895215;1,08175507
0,796677684;1,079922475
0,797460151;1,078089879
0,798242614;1,076257283
0,799025074;1,074424688
0,799807529;1,072592092
0,800589981;1,070759496
0,801372428;1,0689269
0,802154871;1,067094305
0,802937309;1,065261709
0,803719743;1,063429113
0,804502171;1,061596518
0,805284593;1,059763922
0,806067011;1,057931326
0,806849422;1,05609873
0,807631827;1,054266135
0,808414226;1,052433539
0,809196619;1,050600943
0,809979005;1,048768348
0,810761384;1,046935752
0,811543755;1,045103156
0,81232612;1,04327056
0,813108477;1,041437965
0,813890826;1,039605369
0,814673167;1,037772773
0,8154555;1,035940178
0,816237824;1,034107582
0,81702014;1,032274986
0,817802446;1,03044239
0,818584744;1,028609795
0,819367032;1,026777199
0,820149311;1,024944603
0,82093158;1,023112008
0,821713839;1,021279412
0,822496088;1,019446816
0,823278326;1,01761422
0,824060553;1,015781625
0,82484277;1,013949029
0,825624976;1,012116433
0,82640717;1,010283838
0,827189353;1,008451242
0,827971523;1,006618646
0,828753682;1,00478605
0,829535829;1,002953455
0,830317963;1,001120859
0,831100085;0,999288263
0,831882193;0,997455668
0,832664289;0,995623072
0,833446371;0,993790476
0,83422844;0,99195788
0,835010495;0,990125285
0,835792535;0,988292689
0,836574562;0,986460093
0,837356574;0,984627498
0,838138572;0,982794902
0,838920554;0,980962306
0,839702522;0,97912971
0,840484474;0,977297115
0,84126641;0,975464519
0,842048331;0,973631923
0,842830236;0,971799328
0,843612124;0,969966732
0,844393997;0,968134136
0,845175852;0,96630154
0,84595769;0,964468945
0,846739512;0,962636349
0,847521316;0,960803753
0,848303102;0,958971158
0,849084871;0,957138562
0,849866621;0,955305966
0,850648353;0,95347337
0,851430067;0,951640775
0,852211762;0,949808179
0,852993438;0,947975583
0,853775095;0,946142988
0,854556733;0,944310392
0,855338351;0,942477796
0,856119949;0,9406452
0,856901527;0,938812605
0,857683085;0,936980009
0,858464623;0,935147413
0,859246139;0,933314818
0,860026855;0,931482222
0,860809109;0,929649626
0,861590562;0,92781703
0,862371994;0,925984435
0,863153403;0,924151839
0,86393479;0,922319243
0,864716156;0,920486648
0,865497498;0,918654052
0,866278818;0,916821456
0,867060115;0,91498886
0,867841388;0,913156265
0,868622638;0,911323669
0,869403865;0,909491073
0,870185067;0,907658477
0,870966245;0,905825882
0,871747399;0,903993286
0,872528529;0,90216069
0,873309633;0,900328095
0,874090712;0,898495499
0,874871767;0,896662903
0,875652795;0,894830307
0,876433798;0,892997712
0,877214775;0,891165116
0,877995726;0,88933252
0,87877665;0,887499925
0,879557547;0,885667329
0,880338418;0,883834733
0,881119262;0,882002137
0,881900078;0,880169542
0,882680866;0,878336946
0,883461627;0,87650435
0,88424236;0,874671755
0,885023064;0,872839159
0,88580374;0,871006563
0,886584387;0,869173967
0,887365006;0,867341372
0,888145595;0,865508776
0,888926154;0,86367618
0,889706684;0,861843585
0,890487184;0,860009766
0,891267654;0,858178393
0,892048093;0,856345797
0,892828502;0,854513202
0,89360888;0,852680606
0,894389227;0,85084801
0,895169542;0,849015415
0,895949826;0,847182819
0,896730079;0,845350223
0,897510299;0,843517627
0,898290487;0,841685032
0,899070642;0,839852436
0,899850765;0,83801984
0,900630855;0,836187245
0,901410912;0,834354649
0,902190935;0,832522053
0,902970924;0,830689457
0,90375088;0,828856862
0,904530801;0,827024266
0,905310689;0,82519167
0,906090541;0,823359075
0,906870359;0,821526479
0,907650141;0,819693883
0,908429889;0,817861287
0,9092096;0,816028692
0,909989276;0,814196096
0,910768916;0,8123635
0,91154852;0,810530905
0,912328087;0,808698309
0,913107617;0,806865713
0,913887111;0,805033117
0,914666567;0,803200522
0,915445985;0,801367926
0,916225366;0,79953533
0,917004709;0,797702735
0,917784014;0,795870139
0,91856328;0,794037543
0,919342508;0,792204947
0,920121697;0,790372352
0,920900846;0,788539756
0,921679956;0,78670716
0,922459027;0,784874565
0,923238058;0,783041969
0,924017048;0,781209373
0,924795998;0,779376777
0,925574908;0,777544182
0,926353776;0,775711586
0,927132604;0,77387899
0,92791139;0,772046395
0,928690135;0,770213799
0,929468838;0,768381203
0,930247498;0,766548607
0,931026117;0,764716012
0,931804692;0,762883416
0,932583225;0,76105082
0,933361715;0,759218225
0,934140162;0,757385629
0,934918565;0,755553033
0,935696924;0,753720437
0,936475239;0,751887842
0,93725351;0,750053711
0,938031737;0,74822265
0,938809918;0,746390055
0,939588055;0,744557459
0,940366146;0,742724863
0,941144191;0,740892267
0,941922191;0,739059672
0,942700145;0,737227076
0,943478053;0,73539448
0,944255914;0,733561885
0,945033728;0,731729289
0,945811495;0,729896693
0,946589215;0,728064097
0,947366887;0,726231502
0,948144512;0,724398906
0,948922088;0,72256631
0,949699616;0,720733715
0,950477096;0,718901119
0,951254527;0,717068523
0,952031908;0,715235927
0,952809241;0,713403332
0,953586523;0,711570736
0,954363756;0,70973814
0,955140939;0,707905545
0,955918072;0,706072949
0,956695154;0,704240353
0,957472185;0,702407757
0,958249165;0,700575162
0,959026094;0,698742566
0,959802971;0,69690997
0,960579796;0,695077375
0,961356569;0,693244779
0,962133289;0,691412183
0,962909957;0,689579587
0,963686572;0,687746992
0,964463134;0,685914396
0,965239643;0,6840818
0,966016097;0,682249205
0,966792498;0,680416609
0,967568845;0,678584013
0,968345137;0,676751417
0,969121374;0,674918822
0,969897557;0,673086226
0,970673684;0,67125363
0,971449755;0,669421035
0,972225771;0,667588439
0,973001731;0,665755843
0,973777634;0,663923247
0,974553481;0,662090652
0,975329271;0,660258056
0,976105004;0,65842546
0,97688068;0,656592865
0,977656298;0,654760269
0,978431858;0,652927673
0,979207359;0,651095077
0,979982803;0,649262482
0,980758188;0,647429886
0,981533513;0,64559729
0,98230878;0,643764695
0,983083987;0,641932099
0,983859134;0,640097656
0,984634221;0,638266907
0,985409248;0,636434312
0,986184214;0,634601716
0,986959119;0,63276912
0,987733964;0,630936525
0,988508747;0,629103929
0,989283468;0,627271333
0,990056152;0,625438737
0,990832724;0,623606142
0,991607258;0,621773546
0,99238173;0,61994095
0,993156139;0,618108355
0,993930484;0,616275759
0,994704766;0,614443163
0,995478984;0,612610567
0,996253138;0,610777972
0,997027227;0,608945376
0,997801252;0,60711278
0,998575211;0,605280185
0,999349106;0,603447589
1,000122935;0,601614993
1,000896698;0,599782397
1,001670395;0,597949802
1,002444025;0,596117206
1,003217589;0,59428461
1,003991086;0,592452015
1,004764516;0,590619419
1,005537878;0,588786823
1,006311173;0,586954227
1,007084399;0,585121632
1,007857558;0,583289036
1,008630647;0,58145644
1,009403668;0,579623845
1,010176619;0,577791249
1,010949501;0,575958653
1,011722313;0,574126057
1,012495055;0,572293462
1,013267727;0,570460866
1,014040328;0,56862827
1,014812859;0,566795675
1,015585318;0,564963079
1,016357705;0,563130483
1,017130021;0,561297887
1,017902265;0,559465292
1,018674436;0,557632696
1,019446535;0,5558001
1,020218561;0,553967505
1,020990513;0,552134909
1,021762392;0,550302313
1,022534197;0,548469717
1,023305928;0,546637122
1,024077585;0,544804526
1,024849167;0,54297193
1,025620674;0,541139335
1,026392106;0,539306739
1,027163462;0,537474143
1,027934742;0,535641547
1,028705946;0,533808952
1,029477074;0,531976356
1,030248125;0,53014376
1,031019098;0,528311165
1,031789995;0,526478569
1,032560813;0,524645973
1,033331554;0,522813377
1,034102217;0,520980782
1,0348728;0,519148186
1,035643305;0,51731559
1,036413731;0,515482995
1,037184078;0,513650399
1,037954344;0,511817803
1,03872453;0,509985207
1,039494636;0,508152612
1,040264662;0,506320016
1,041034606;0,50448742
1,041804469;0,502654825
1,04257425;0,500822229
1,04334395;0,498989633
1,044113567;0,497157037
1,044883102;0,495324442
1,045652554;0,493491846
1,046421922;0,49165925
1,047191207;0,489826655
1,047960409;0,487994059
1,048729526;0,486161463
1,049498559;0,484328867
1,050267507;0,482496272
1,05103637;0,480663676
1,051805147;0,47883108
1,052573839;0,476998485
1,053342445;0,475165889
1,054110965;0,473333293
1,054879398;0,471500697
1,055647744;0,469668102
1,056416003;0,467835506
1,057184174;0,46600291
1,057952257;0,464170315
1,058720252;0,462337719
1,059488159;0,460505123
1,060255976;0,458672527
1,061023705;0,456839932
1,061791344;0,455007336
1,062558893;0,45317474
1,063326352;0,451342145
1,06409372;0,449509549
1,064860998;0,447676953
1,065628184;0,445844357
1,066395279;0,444011762
1,067162282;0,442179166
1,067929193;0,44034657
1,068696012;0,438513975
1,069462737;0,436681379
1,07022937;0,434848783
1,070995909;0,433016187
1,071762355;0,431183592
1,072528706;0,429350996
1,073294963;0,4275184
1,074061125;0,425685805
1,074827192;0,423853209
1,075593163;0,422020613
1,076359039;0,420188017
1,077124818;0,418355422
1,077890501;0,416522826
1,078656088;0,41469023
1,079421577;0,412857635
1,080186968;0,411025039
1,080952262;0,409192443
1,081717458;0,407359847
1,082482555;0,405527252
1,083247553;0,403694656
1,084012452;0,40186206
1,084777251;0,400029297
1,085541951;0,398196869
1,08630655;0,396364273
1,087071049;0,394531677
1,087835446;0,392699082
1,088599743;0,390866486
1,089363938;0,38903389
1,09012803;0,387201295
1,090892021;0,385368699
1,091655909;0,383536103
1,092419693;0,381703507
1,093183375;0,379870912
1,093946952;0,378038316
1,094710426;0,37620572
1,095473795;0,374373125
1,096237059;0,372540529
1,097000218;0,370707933
1,097763271;0,368875337
1,098526219;0,367042742
1,09928906;0,365210146
1,10005127;0,36337755
1,100814422;0,361544955
1,101576943;0,359712359
1,102339355;0,357879763
1,10310166;0,356047167
1,103863856;0,354214572
1,104625943;0,352381976
1,105387921;0,35054938
1,10614979;0,348716785
1,106911548;0,346884189
1,107673197;0,345051593
1,108434734;0,343218997
1,109196161;0,341386402
1,109957476;0,339553806
1,11071868;0,33772121
1,111479771;0,335888615
1,11224075;0,334056019
1,113001616;0,332223423
1,113762369;0,330390827
1,114523008;0,328558232
1,115283533;0,326725636
1,116043943;0,32489304
1,116804239;0,323060445
1,11756442;0,321227849
1,118324485;0,319395253
1,119084434;0,317562657
1,119844267;0,315730062
1,120603983;0,313897466
1,121363582;0,31206487
1,122123063;0,310232275
1,122882427;0,308399679
1,123641673;0,306567083
1,124400799;0,304734487
1,125159807;0,302901892
1,125918695;0,301069296
1,126677464;0,2992367
1,127436112;0,297404105
1,12819464;0,295571509
1,128953046;0,293738913
1,129711332;0,291906317
1,130469495;0,290073242
1,131227536;0,288241126
1,131985455;0,28640853
1,132743251;0,284575935
1,133500923;0,282743339
1,134258471;0,280910743
1,135015896;0,279078147
1,135773195;0,277245552
1,13653037;0,275412956
1,137287419;0,27358036
1,138044342;0,271747765
1,13880114;0,269915169
1,13955781;0,268082573
1,140314353;0,266249977
1,141070769;0,264417382
1,141827057;0,262584786
1,142583217;0,26075219
1,143339248;0,258919595
1,14409515;0,257086999
1,144850922;0,255254403
1,145606565;0,253421807
1,146362076;0,251589212
1,147117458;0,249756616
1,147872707;0,24792402
1,148627826;0,246091425
1,149382812;0,244258829
1,150137665;0,242426233
1,150892386;0,240593637
1,151646974;0,238761042
1,152401427;0,236928446
1,153155746;0,23509585
1,153909931;0,233263255
1,154663981;0,231430659
1,155417895;0,229598063
1,156171673;0,227765467
1,156925315;0,225932872
1,15767882;0,224100276
1,158432187;0,22226768
1,159185417;0,220435085
1,159938509;0,218602489
1,160691462;0,216769893
1,161444277;0,214937297
1,162196951;0,213104702
1,162949486;0,211272106
1,163701881;0,20943951
1,164454134;0,207606915
1,165206247;0,205774319
1,165958217;0,203941723
1,166710046;0,202109127
1,167461732;0,200276532
1,168213275;0,198443936
1,168964674;0,19661134
1,16971593;0,194778745
1,170467041;0,192946149
1,171218007;0,191113553
1,171968828;0,189280957
1,172719503;0,187448362
1,173470031;0,185615766
1,174220413;0,18378317
1,174970648;0,181950575
1,175720735;0,180117979
1,176470674;0,178285383
1,177220465;0,176452787
1,177970106;0,174620192
1,178719598;0,172787596
1,179468939;0,170955
1,180218131;0,169122405
1,180967171;0,167289809
1,18171606;0,165457213
1,182464797;0,163624617
1,183213381;0,161792022
1,183961813;0,159959426
1,184710091;0,15812683
1,185458216;0,156294235
1,186206186;0,154461639
1,186954001;0,152629043
1,187701661;0,150796447
1,188449166;0,148963852
1,189196514;0,147131256
1,189943705;0,14529866
1,190690739;0,143466065
1,191437615;0,141633469
1,192184333;0,139800873
1,192930892;0,137968277
1,193677292;0,136135682
1,194423532;0,134303086
1,195169612;0,13247049
1,195915532;0,130637895
1,19666129;0,128805299
1,197406886;0,126972703
1,19815232;0,125140107
1,198897591;0,123307512
1,199642699;0,121474916
1,200387643;0,11964232
1,201132422;0,117809725
1,201877037;0,115977129
1,202621487;0,114144533
1,203365771;0,112311937
1,204109888;0,110479342
1,204853838;0,108646746
1,205597621;0,10681415
1,206341236;0,104981555
1,207084683;0,103148959
1,20782796;0,101316363
1,208571068;0,099483767
1,209314006;0,097651172
1,210056152;0,095818576
1,21079937;0,09398598
1,211541795;0,092153385
1,212284047;0,090320789
1,213026127;0,088488193
1,213768033;0,086655597
1,214509766;0,084823002
1,215251324;0,082990406
1,215992707;0,08115781
1,216733915;0,079325215
1,217474947;0,077492619
1,218215802;0,075660023
1,21895648;0,073827427
1,219696981;0,071994832
1,220437303;0,070162236
1,221177447;0,06832964
1,221917411;0,066497045
1,222657196;0,064664449
1,223396799;0,062831853
1,224136222;0,060999257
1,224875464;0,059166662
1,225614523;0,057334066
1,2263534;0,05550147
1,227092093;0,053668874
1,227830602;0,051836279
1,228568927;0,050003662
1,229307067;0,048171087
1,230043945;0,046338492
1,23078279;0,044505896
1,231520372;0,0426733
1,232257766;0,040840704
1,232994972;0,039008109
1,23373199;0,037175513
1,234468819;0,035342917
1,235205458;0,033510322
1,235941907;0,031677726
1,236678165;0,02984513
1,237414232;0,028012534
1,238150106;0,026179939
1,238885788;0,024347343
1,239621277;0,022514747
1,240356572;0,020682152
1,241091672;0,018849556
1,241826578;0,01701696
1,242561288;0,015184364
1,243295801;0,013351769
1,244030118;0,011519173
1,244764237;0,009686577
1,245498158;0,007853982
1,24623188;0,006021386
1,246965403;0,00418879
1,247698726;0,002356194
1,248431848;0,000523599
1,24916477;-0,001308997
1,249897489;-0,003141593
1,250630006;-0,004974188
1,25136232;-0,006806784
1,25209443;-0,00863938
1,252826335;-0,010471976
1,253558036;-0,012304571
1,254289531;-0,014137167
1,255020819;-0,015969763
1,255751901;-0,017802358
1,256482775;-0,019634954
1,257213441;-0,02146755
1,257943898;-0,023300146
1,258674146;-0,025132741
1,259404183;-0,026965337
1,260134009;-0,028797933
1,260863624;-0,030630528
1,261593027;-0,032463124
1,262322217;-0,03429572
1,263051194;-0,036128316
1,263779956;-0,037960911
1,264508503;-0,039793507
1,265236835;-0,041626103
1,265964951;-0,043458698
1,26669285;-0,045291294
1,267420531;-0,04712389
1,268147994;-0,048956486
1,268875239;-0,050789081
1,269602263;-0,052621677
1,270329068;-0,054454273
1,271055651;-0,056286868
1,271782013;-0,058119464
1,272508152;-0,05995206
1,273234069;-0,061784656
1,273959761;-0,063617251
1,274685229;-0,065449847
1,275410473;-0,067282443
1,27613549;-0,069115038
1,27686028;-0,070947634
1,277584844;-0,07278023
1,278309179;-0,074612826
1,279033286;-0,076445421
1,279757163;-0,078278017
1,28048081;-0,080110613
1,281204226;-0,081943208
1,281927411;-0,083775804
1,282650363;-0,0856084
1,283373082;-0,087440996
1,284095568;-0,089273591
1,284817819;-0,091106187
1,285539835;-0,092938783
1,286261614;-0,094771378
1,286983157;-0,096603974
1,287704463;-0,09843657
1,28842553;-0,100269166
1,289146358;-0,102101761
1,289866947;-0,103934357
1,290587295;-0,105766953
1,291307402;-0,107599548
1,292027267;-0,109432144
1,292746889;-0,11126474
1,293466267;-0,113097336
1,294185401;-0,114929931
1,29490429;-0,116762527
1,295622934;-0,118595123
1,29634133;-0,120427718
1,29705948;-0,122260314
1,297777381;-0,12409291
1,298495033;-0,125925506
1,299212435;-0,127758101
1,299929587;-0,129590697
1,300646487;-0,131423293
1,301363135;-0,133255888
1,302079531;-0,135088484
1,302795672;-0,13692108
1,303511559;-0,138753676
1,304227191;-0,140586271
1,304942567;-0,142418867
1,305657685;-0,144251463
1,306372546;-0,146084058
1,307087148;-0,147916654
1,307801491;-0,14974925
1,308515573;-0,151581846
1,309229395;-0,153414441
1,309942954;-0,155247037
1,310656251;-0,157079633
1,311369284;-0,158912228
1,312082053;-0,160744824
1,312794557;-0,16257742
1,313506794;-0,164410016
1,314218764;-0,166242611
1,314930467;-0,168075207
1,315641901;-0,169907803
1,316353065;-0,171740398
1,31706396;-0,173572994
1,317774582;-0,17540559
1,318484933;-0,177238186
1,319195011;-0,179070781
1,319904815;-0,180903377
1,320614344;-0,182735973
1,321323598;-0,184568568
1,322032575;-0,186401164
1,322741275;-0,18823376
1,323449696;-0,190065918
1,324157839;-0,191898951
1,324865701;-0,193731547
1,325573282;-0,195564143
1,326280582;-0,197396738
1,326987599;-0,199229334
1,327694332;-0,20106193
1,32840078;-0,202894526
1,329106944;-0,204727121
1,32981282;-0,206559717
1,33051841;-0,208392313
1,331223711;-0,210224908
1,331928723;-0,212057504
1,332633445;-0,2138901
1,333337876;-0,215722696
1,334042014;-0,217555291
1,33474586;-0,219387887
1,335449413;-0,221220483
1,33615267;-0,223053078
1,336855631;-0,224885674
1,337558296;-0,22671827
1,338260663;-0,228550866
1,338962732;-0,230383461
1,339664501;-0,232216057
1,340365969;-0,234048653
1,341067136;-0,235881248
1,341768;-0,237713844
1,342468561;-0,23954644
1,343168817;-0,241379036
1,343868768;-0,243211631
1,344568412;-0,245044227
1,345267749;-0,246876823
1,345966777;-0,248709418
1,346665496;-0,250542014
1,347363904;-0,25237461
1,348062001;-0,254207206
1,348759785;-0,256039801
1,349457256;-0,257872397
1,350154412;-0,259704993
1,350851253;-0,261537588
1,351547777;-0,263370184
1,352243984;-0,26520278
1,352939871;-0,267035376
1,353635439;-0,268867971
1,354330687;-0,270700567
1,355025612;-0,272533163
1,355720215;-0,274365758
1,356414493;-0,276198354
1,357108447;-0,27803095
1,357802075;-0,279863546
1,358495375;-0,281696141
1,359188347;-0,283528737
1,35988099;-0,285361333
1,360573303;-0,287193928
1,361265284;-0,289026524
1,361956933;-0,29085912
1,362648248;-0,292691716
1,363339228;-0,294524311
1,364029873;-0,296356907
1,36472018;-0,298189503
1,365410149;-0,300021973
1,36609978;-0,301854694
1,36678907;-0,30368729
1,367478018;-0,305519886
1,368166624;-0,307352481
1,368854886;-0,309185077
1,369542804;-0,311017673
1,370230375;-0,312850268
1,3709176;-0,314682864
1,371604476;-0,31651546
1,372291003;-0,318348056
1,372977179;-0,320180651
1,373663003;-0,322013247
1,374348474;-0,323845843
1,375033592;-0,325678438
1,375718354;-0,327511034
1,376402759;-0,32934363
1,377086807;-0,331176226
1,377770496;-0,333008821
1,378453825;-0,334841417
1,379136793;-0,336674013
1,379819398;-0,338506608
1,38050164;-0,340339204
1,381183517;-0,3421718
1,381865027;-0,344004396
1,38254617;-0,345836991
1,383226945;-0,347669587
1,38390735;-0,349502183
1,384587384;-0,351334778
1,385267046;-0,353167374
1,385946334;-0,35499997
1,386625247;-0,356832566
1,387303784;-0,358665161
1,387981944;-0,360497757
1,388659725;-0,362330353
1,389337126;-0,364162948
1,390009766;-0,365995544
1,390690784;-0,36782814
1,391367038;-0,369660736
1,392042907;-0,371493331
1,392718389;-0,373325927
1,393393484;-0,375158523
1,39406819;-0,376991118
1,394742505;-0,378823714
1,395416429;-0,38065631
1,39608996;-0,382488906
1,396763097;-0,384321501
1,397435838;-0,386154097
1,398108182;-0,387986693
1,398780128;-0,389819288
1,399451674;-0,391651884
1,400122819;-0,39348448
1,400793561;-0,395317076
1,4014639;-0,397149671
1,402133834;-0,398982267
1,40280336;-0,400814863
1,403472479;-0,402647458
1,404141189;-0,404480054
1,404809488;-0,40631265
1,405477375;-0,408145246
1,406144848;-0,409977841
1,406811906;-0,411810437
1,407478548;-0,413643033
1,408144771;-0,415475628
1,408810576;-0,417308224
1,40947596;-0,41914082
1,410140921;-0,420973416
1,410805459;-0,422806011
1,411469572;-0,424638607
1,412133258;-0,426471203
1,412796516;-0,428303798
1,413459344;-0,430136394
1,414121741;-0,43196899
1,414783706;-0,433801586
1,415445237;-0,435634181
1,416106332;-0,437466777
1,41676699;-0,439299373
1,41742721;-0,441131968
1,418086989;-0,442964564
1,418746327;-0,44479716
1,419405222;-0,446629756
1,420063477;-0,448462351
1,420721675;-0,450294947
1,421379231;-0,452127543
1,422036337;-0,453960138
1,422692993;-0,455792734
1,423349195;-0,45762533
1,424004944;-0,459457926
1,424660237;-0,461290521
1,425315072;-0,463123117
1,425969449;-0,464955713
1,426623365;-0,466788308
1,427276818;-0,468620904
1,427929808;-0,4704535
1,428582333;-0,472286096
1,42923439;-0,474118691
1,429885979;-0,475951287
1,430537097;-0,477783883
1,431187743;-0,479616478
1,431837915;-0,481449074
1,432487612;-0,48328167
1,433136832;-0,485114266
1,433785573;-0,486946861
1,434433833;-0,488779457
1,435081612;-0,490612053
1,435728906;-0,492444648
1,436375715;-0,494277244
1,437022036;-0,49610984
1,437667868;-0,497942436
1,43831321;-0,499775031
1,438958058;-0,501607627
1,439602413;-0,503440223
1,440246271;-0,505272818
1,440889631;-0,507105414
1,441532492;-0,50893801
1,442174851;-0,510770606
1,442816706;-0,512603201
1,443458057;-0,514435797
1,4440989;-0,516268393
1,444739235;-0,518100988
1,44537906;-0,519933584
1,446018371;-0,52176618
1,446657169;-0,523598776
